wallet,solana_amount,reward_sent,snapshot_date,date_sent
CJ7i2QcXk8Ep54GnbSnddnWswj9gVGypk7HUX5iA96Ng,0.000773998,NOT YET,6/27/2025,PENDING
4ag1ajAKBpVGD6aEmRX64uDRmrKaEKd1CSmGZP1JmYsG,0.000773559,NOT YET,6/27/2025,PENDING
BkppiYZpyypmJQtTZNpqM2EcowMNASTr5MiHAVsQ6Crv,0.000773212,NOT YET,6/27/2025,PENDING
CqhYPVcP7WNKNnoY44Qsigntb2iDGD9M5KC6vXkGweCT,0.000772218,NOT YET,6/27/2025,PENDING
Ap1ChkLGNhottkSLXb4fT91maNMpcfiYc7zrMVLwmBh8,0.000771665,NOT YET,6/27/2025,PENDING
H8AGdRsHVe4UcZT4PWeuvzz1oKLZ87D5dxTBWrsRCb8C,0.000744653,NOT YET,6/27/2025,PENDING
H8w2aDzRQUitVwMVDDv7cND54gALamdWLoURPNoaHkQg,0.000744596,NOT YET,6/27/2025,PENDING
EwKBKKQuztzt1uB8e7uuHrtiPkPpKWag7cXN7qf1feQD,0.000744547,NOT YET,6/27/2025,PENDING
5kP8hjZ5MXKcemUSjrZmHG3hQv7r8yEWPVsY3ppkRjS4,0.000744476,NOT YET,6/27/2025,PENDING
5bGvwbZaGrhvche5fG4dWarUDgX5tDb8TAVM2RGDsbCp,0.000744135,NOT YET,6/27/2025,PENDING
9DHQcDh3wciKGxWFdakL7n8V791pmxUseWAocBRUKNzu,0.000744124,NOT YET,6/27/2025,PENDING
FeKxdpeAhWxLGLc1FsHT4oHbUXStpmqmPvyT1Hk7xY6F,0.000744113,NOT YET,6/27/2025,PENDING
GUNu7LAV1CJwQVCKo6XfJjH8WN5tsEUmp1eoRmjm9A4z,0.000742533,NOT YET,6/27/2025,PENDING
9rKTXmxotppBTBzFJQQ7SRahajFKd3itMFuBEsoHYf52,0.000742391,NOT YET,6/27/2025,PENDING
F8Q8X6wYud4cQpqNRZSJ2in8naZq8V6fyJRdiGr2mBEQ,0.000742039,NOT YET,6/27/2025,PENDING
GKZTohnJrcpifj91v66RDTfyDs9PytcyfoZSNx1LSpH3,0.000741887,NOT YET,6/27/2025,PENDING
AioWeZ3cwkgVudviDixVy5Wss3MtxTebgbwkvqHf5Xq4,0.000741733,NOT YET,6/27/2025,PENDING
5j91LvH7GP9FyV7BfJLHHvrZvyMPHGMMzbteC9YTgfze,0.000741299,NOT YET,6/27/2025,PENDING
FDqZfcWh8aGVu1AREf6hx6styMUN9R9t8Yp82SEAxSF2,0.000740616,NOT YET,6/27/2025,PENDING
FTXixyZK6PL37j2DRZzu3udXKLJjHGhMSNwiGbab8zcW,0.000723512,NOT YET,6/27/2025,PENDING
EEgV2AxZ2FBV94hxEMJXY1zR5k8mDJo95L8WuBFVMjHG,0.000723445,NOT YET,6/27/2025,PENDING
33NhxoCbzVS8KMhzhfY2AJqKUfon5K5vPRgnLFooKdUX,0.000723375,NOT YET,6/27/2025,PENDING
6ivTD6kkMmEwZU8pdGj36NXwbg7rePHqWN3mkQqYn12D,0.000722895,NOT YET,6/27/2025,PENDING
7uCfEMjW5qtD8B1m5fTphKfdqy5UkTN51j16xydnV3nF,0.000722762,NOT YET,6/27/2025,PENDING
C5oHhWgP7SCZWAsaVsHgS5tMSWipNTM8vLmbVgujizH3,0.000722561,NOT YET,6/27/2025,PENDING
DA4yu2Tqrvy2gFDz7JP9AKqWpZojLh4Pw7ocvBw7k3iZ,0.000722008,NOT YET,6/27/2025,PENDING
7Ay8u3uJaBroYAjFSK8t44SY1aJssTj7aRQAZb8JJTjj,0.000721553,NOT YET,6/27/2025,PENDING
7UPAy9hUviMiTayzFBdGwPtnTrFgcve5RidRcrryV9rU,0.000720567,NOT YET,6/27/2025,PENDING
2xeNvDJJoAokMSPjZTd6ECwYBQckFXdWCJJ2EMdw7QUh,0.000720064,NOT YET,6/27/2025,PENDING
D6T2fmKVq7HxkK7UuvgQFiA8paACWPLNM3jfFzaoSZMV,0.000720035,NOT YET,6/27/2025,PENDING
CvtqoWLWxRQsHgqx3h5R1DecPn7qtdGqTMFP5Sm6b4dA,0.000719582,NOT YET,6/27/2025,PENDING
YzpMrmxDCDrCRvthgnGRcyXUkcnwdrmyMkxK2sAH4Gs,0.000719212,NOT YET,6/27/2025,PENDING
E1JddUcpLV1kmdXPc7X7pzmzEguUjT2xRUvYS9C9G6FD,0.000718787,NOT YET,6/27/2025,PENDING
BgGDZqUrtTuWwpZ8hmWsS3BxKSyVBTxHuSkdvJ8pCm7x,0.000643606,NOT YET,6/27/2025,PENDING
BTwv9xWPyfSwtUshBw2TvAATmukQ1j6sz5otbjQAFDWb,0.000590035,NOT YET,6/27/2025,PENDING
7azqm8HWqiqZPrcgWoBbtNc9HykxpzK5zGTuiJXkpzNZ,0.000588864,NOT YET,6/27/2025,PENDING
E6WKwy4XfrKNChpmDoawEdvQ6kcs7AU9EcuXwPYhuWMQ,0.000588767,NOT YET,6/27/2025,PENDING
5vRZsyJAV44pDxwKKmV1oQKDRHY3LzrnaRbQbC69Coun,0.000588764,NOT YET,6/27/2025,PENDING
35v1iTnEYzGgEmWmG6kHKNGDGdrHSEwxDbmUAbqQxFpr,0.000588524,NOT YET,6/27/2025,PENDING
uPg7gELc5fnwAgCtPZTZQ9Z4djVUd3c1VBry7Z4RjDN,0.000588295,NOT YET,6/27/2025,PENDING
6qudCKXRdLcuAJH8fh16CFxYcNBXD715BoF5FAodxEKT,0.000588068,NOT YET,6/27/2025,PENDING
9HTmHWRd4vWpFExBP4ASW9kPwderrvG1yWekSh5khpug,0.000587808,NOT YET,6/27/2025,PENDING
2ArJ5yYu7UWJpD7jdXgm6AVhK19G7hFZSohzmBV4ek2Y,0.000587669,NOT YET,6/27/2025,PENDING
DrGGpMj6fbmZmixTd1mbUYrcYfQNKyjwswbpKYNU8rTp,0.000586256,NOT YET,6/27/2025,PENDING
3W771YvNFMzPkYS5WmGUHzJ8x3WrLJufZouzaVeLyByH,0.000586134,NOT YET,6/27/2025,PENDING
8qUiwPC2EUiwLdu79wHaNLZgJRJ1ZRmPLUEcERvJ3zEx,0.000585843,NOT YET,6/27/2025,PENDING
7F6boTBaDBDpTrwEUqPsfN93eJ2G2GsJkrtrB2dJSaF4,0.000585454,NOT YET,6/27/2025,PENDING
BP6FTHiAXMMSdYuuQHaywJX3efYD5pFkv9JUG3Mm11SU,0.000584884,NOT YET,6/27/2025,PENDING
7ZTkoJJcsqZxyErZG3vS6savMGZ9tQwRE5Z8EQkcZmpb,0.000584779,NOT YET,6/27/2025,PENDING
EHAfiutH8szbsBB2XVmnA3p2JLsTrLawbYNtEP86k83p,0.000584229,NOT YET,6/27/2025,PENDING
Cno8Pdr99VgrH8zgTgt6cRHG9CjQi2LuMiSwakjtNwXu,0.000583522,NOT YET,6/27/2025,PENDING
3vYsB34XxX9sbZKQTES6mfUoD8PmBupHcHkfdXiyQn56,0.000582585,NOT YET,6/27/2025,PENDING
ECWKs64YEzmeF5zUkYYrke5KeFjzkGpKwMAKFbk4Qi5n,0.000582379,NOT YET,6/27/2025,PENDING
5Xyqz3xetKALXGDdYSoWrMTcWuqhBRrr4pmRVPAXWB96,0.000581931,NOT YET,6/27/2025,PENDING
51EbsFDRJ24VGgU58k67cCQy6BENwM65bSyokcbxQxtc,0.000581058,NOT YET,6/27/2025,PENDING
6iKEa7a3iAvH154AsQTieQEnNwjCnhW6q2bq13492N11,0.000580778,NOT YET,6/27/2025,PENDING
Ekqt5FJK1uF2rVHrMASC44nJhfhPVxyGcpVN7yGg7EHS,0.000580692,NOT YET,6/27/2025,PENDING
CD4v3rUNWrH4dZhuEsnqCGDaWr8fqGALFaeuwYKJMMSK,0.000580202,NOT YET,6/27/2025,PENDING
A4dU6WSqT2q7c5owPiRKRXrasq1yLqdH8gwNLaDtJ3tj,0.000579121,NOT YET,6/27/2025,PENDING
Ao1K2R595yzvnT8rP8jxFHFL35EFwgfLYvTWiaMe3yy9,0.000577924,NOT YET,6/27/2025,PENDING
GMWC2JrY9gPoWgjehaxAv6Uht9pp8WYRu7W2ibxFhJkg,0.000577866,NOT YET,6/27/2025,PENDING
32z7y8CipvTmJTKzpWTnsgRBKEPnnZFhSs9PLfFhTzCm,0.000577791,NOT YET,6/27/2025,PENDING
HvG52m2sk6imXYdqWKJSDvMRiGHUZc3azSfBXcedEEYX,0.000577618,NOT YET,6/27/2025,PENDING
7BEHp18tiszdRLcNnpEaJx77E9sXksH88BtFDrZLkSNB,0.000577587,NOT YET,6/27/2025,PENDING
7xtnM72PpN2pi6VwNjjPHpTbZ4SwEvfd3z6VipYwUrdp,0.000577509,NOT YET,6/27/2025,PENDING
3WWoEKNSPspjmgroUqVRx9Z2XHPnzbHyoxG7yaD2HSvR,0.000577135,NOT YET,6/27/2025,PENDING
5r5Koq1fkVMFR8jq9Kpqz7DpqHkWKbxQJHxkbp53h6kT,0.000577041,NOT YET,6/27/2025,PENDING
6sUMQ3CSnhWj88mDxEW9dSqr31RtQTsAbBsKadhGwrtV,0.000577036,NOT YET,6/27/2025,PENDING
4gerjm2awT7aJcDmEHmUx7o5coDf3eEuRb5BRSW7yvF7,0.000576485,NOT YET,6/27/2025,PENDING
doTTw9AMRHV8uSNLNGkxhCVMmUsiAhv9XHm7u2T6pDB,0.0005764,NOT YET,6/27/2025,PENDING
FUmW96r3aLMZy8aTneSsGkykhzCiMkXUdyMV6mKhTbjW,0.000576238,NOT YET,6/27/2025,PENDING
FTFJN3venMws1ctsxxNVCCg2kkWk4Ff72C9XUjVbFadR,0.000575999,NOT YET,6/27/2025,PENDING
ExfZCVFj7MBJHgeZRqNbCAqzT3AVP8i5eucRvcNHiS8i,0.000575764,NOT YET,6/27/2025,PENDING
3fVJeDuCL3bg4Fof8ZC2Tjduijc79PLCq4hVt1AYtpN8,0.000575197,NOT YET,6/27/2025,PENDING
zyhURAzz2xCaMzdiBVv1xnT4BJdmEJXtD92SJezRcrC,0.000574301,NOT YET,6/27/2025,PENDING
E1AZ9dD1RK6Q5KjVxk7ot9BmFiMzS1MxNAmjab7Wq2sK,0.00057353,NOT YET,6/27/2025,PENDING
9GHH42ZMZnYAu3ChNmMtHsQuzkUNrzzzPx6xBBn5fMoS,0.000573349,NOT YET,6/27/2025,PENDING
7cLH4PQYphE4ThGxGi6GvQMfvbEMxEiXGixKn7PW8ci7,0.000573332,NOT YET,6/27/2025,PENDING
Bfm4PqCGGC9aQePfUwDe583ebj5LCpQ8ycZ5vyTaRiFQ,0.000572624,NOT YET,6/27/2025,PENDING
Bpg94EckRDb1d1wW2NhgZwjH1rgSsUYwSgidGiGyXshp,0.000572461,NOT YET,6/27/2025,PENDING
GKwq7k7G7Rv7w4EerVuJac1FKYEKv2AprMkGuuRLoiuG,0.000572033,NOT YET,6/27/2025,PENDING
2UqRegxonMaMSCzeKyuyZ99CfCqA7yEAYenjusQSW8YN,0.000570731,NOT YET,6/27/2025,PENDING
7t2ecXsw2cf3Pe1byD8AVHzZVwjQpiw4dhqr6YHvukMw,0.000569983,NOT YET,6/27/2025,PENDING
FenQS2uzoVJcUX5z4N8TXE3MyEoYJi58SxKUTJ7BkDgM,0.000569,NOT YET,6/27/2025,PENDING
DzJKgx1wJ1ZNMAh2XZ7E5XgheDUKLczAvy82LZrJtQfJ,0.000568587,NOT YET,6/27/2025,PENDING
Ga6qcyMdby5n8K82cPKFkMpjJNDNrnkYNHwCCbrcaFn,0.000568582,NOT YET,6/27/2025,PENDING
77hb6LYeAH6CFTgLH8keXf9K6KrHgWCDu319yegLQJGX,0.00056826,NOT YET,6/27/2025,PENDING
5U3AJXqCmqGJZTPksXS5UAiWZFnARnbxk9SkjwCg1M4D,0.000568258,NOT YET,6/27/2025,PENDING
5rj7y1qVoYb458hLL5UdCZap9GDVQWyZ32DCa3e7NDbL,0.00056752,NOT YET,6/27/2025,PENDING
HqjRZEt8jLYYdgjuQrQobbF6xrrcMddK6tkPZVMWnQEZ,0.000567382,NOT YET,6/27/2025,PENDING
EVpJJEvjGrXP5SyMHXUaEw5DpSAT85YSfFJRi97VgFcX,0.000567026,NOT YET,6/27/2025,PENDING
Dnovaue4ybSLq53z885JhtFTxLsSDMuMxaAVRzfAkEdV,0.000566884,NOT YET,6/27/2025,PENDING
39pMjhPiuVEwnDCxuxheuwR3pnbSL8Bc7vtZP7v5XLAw,0.000566805,NOT YET,6/27/2025,PENDING
HXStgciq74VmktPrJAhfiNuhHNhXYrNqY1Ddj3aWde3h,0.000566673,NOT YET,6/27/2025,PENDING
6ZgzLwJKqTU715miNcjepx1CT2X8H1sHUg6h9XekAQeR,0.000566642,NOT YET,6/27/2025,PENDING
CYjtstzViwwoFtoSitwbkBG88EAkTE2C27E4cQ13YEms,0.000566345,NOT YET,6/27/2025,PENDING
BZc6APWKxeKN4azCFJeBkH1WUn45m3ytm31ywk8X17Hh,0.000566247,NOT YET,6/27/2025,PENDING
3ERzPCXjb3NtpLvEH4ydVhSjn9eTPAqbCo2Gb6fqXv7w,0.000565429,NOT YET,6/27/2025,PENDING
2GnkWKzdNDbu367dNZ4ZwUFLwJntwdagBRo6qDTNZynz,0.000564983,NOT YET,6/27/2025,PENDING
4u6FnKmpSSUQtPFd5xedvHnahRbVauv5x4CBrCAq7Ha1,0.000564319,NOT YET,6/27/2025,PENDING
GmhpNTusLbZzjG2ZzZsareRYAAe4yHWoZucm64qrYcUt,0.000563781,NOT YET,6/27/2025,PENDING
AQXV8yZmZVqpr6GVbMr5XeSXJjUVbxUMHSiqW1k47Pyn,0.000563489,NOT YET,6/27/2025,PENDING
EfiGsHmidX5PSRqvJ1zLFCxWi7QzPcSKh7eSrGQ11Z72,0.000562398,NOT YET,6/27/2025,PENDING
JDwgTebfgxibbJjipdrg8GH7bSqG2sE7FYLw5h6TQbM1,0.000562246,NOT YET,6/27/2025,PENDING
71vibF2e4RcuHLs7UUDZZkUmdMfrxBbkLR3ZRz1JRCQQ,0.000561748,NOT YET,6/27/2025,PENDING
AQB3kkEPuZmEqJc2DdWnrezyoqmqfE26MwSaMVX1Jxy7,0.000561628,NOT YET,6/27/2025,PENDING
9j2FT2jVbn2HQYeH9TGe7iixkWeaB4eEMNuG8DW4G8bw,0.000561215,NOT YET,6/27/2025,PENDING
498ipQJLC8bvnC7kn2KgL2fhz4xR8E3u8CQBA7rM1vK3,0.000561058,NOT YET,6/27/2025,PENDING
4KAnUW5MwYifoG7i5N9BU2EXANvtp3QdiCPkU8mSxmh8,0.000560842,NOT YET,6/27/2025,PENDING
L52qhFrDczZr1MbcjFTRZt4BkYCd8LfdKTA43ehkUtV,0.000560627,NOT YET,6/27/2025,PENDING
CqaYDfubEjvLmtUe3cnAUHrWwGL1grG8BuBXKgFjyzKS,0.000560614,NOT YET,6/27/2025,PENDING
3JbMFgZKdi6G6e3EB3y4MxAFwMvZ29DDmPmGAQkZ4SNt,0.000560573,NOT YET,6/27/2025,PENDING
Hs3hQBbmf1Ey1U3zi5fYy3XKhRmojgd3Y9ntC5CtvMWo,0.000560502,NOT YET,6/27/2025,PENDING
mF8jwetNX4RzPKkMKSmJ9mGCcvrWp24Wayk19cynQ2L,0.000560477,NOT YET,6/27/2025,PENDING
7oqQN4dLThEH3uCzk6P2mHCfiYAHNTZLER4dhqp5HPMh,0.000560387,NOT YET,6/27/2025,PENDING
vRHeEzDG8yeU36R2CQsQoPpt6h1vW94PwEnRtQDLdk7,0.000559765,NOT YET,6/27/2025,PENDING
FqRrzKoxUPo1BV4v9d1r79AMF2T7utKafu3UCHVEoGeE,0.000558904,NOT YET,6/27/2025,PENDING
97Xt7RS8wJfw3oxEZayunqmPHxFjdmsDYYfFUCpXveFg,0.000558715,NOT YET,6/27/2025,PENDING
264Ukab4zMXMp4PxjjQE2xGMfLeCKktrv1Lqm2z7LxMW,0.000558683,NOT YET,6/27/2025,PENDING
6BkzS7eCdcrkDiEqbTk6RrHKbWAtsq8AfBsGMcsP47jG,0.000558367,NOT YET,6/27/2025,PENDING
GjmJLTfFbZmKSV9QKePZMqvkCsNFgnJpehEwm8KAXb7Y,0.000558284,NOT YET,6/27/2025,PENDING
F3u2ztcwMN4U9mk2EAQNghP65TwhWpjktyMCR6MNPFRc,0.000558008,NOT YET,6/27/2025,PENDING
6MnsCtVBVNCGaiQVxGhMDL7xAmembQQkXsGmBAAxtZiS,0.000557537,NOT YET,6/27/2025,PENDING
E4vPv7AusnEJiWkGRtJiN28KGFSsitSfz58EiLopk3Qo,0.000557326,NOT YET,6/27/2025,PENDING
DQ66bZbkf8BvswgX7vngJdHDPL6kkTo9FBHQSwufMyHW,0.000557097,NOT YET,6/27/2025,PENDING
EeTctbC3g5DSi59kxBaYe3Qccd59KcjTsY5ekeMvbywS,0.000557065,NOT YET,6/27/2025,PENDING
HDTYXeprwZEDryqPhwN9AYEXqjnX27Dhuq42sw9zSKKp,0.000556882,NOT YET,6/27/2025,PENDING
AAGAQLFwy5SKeVKDb1sTMCmtSkME1zzMYqPZz1UWcZis,0.000556689,NOT YET,6/27/2025,PENDING
9uiwKTDtaz1Fnn4rZoqSQeTCbREmZKehTmSby3rt6fu2,0.000556671,NOT YET,6/27/2025,PENDING
9QJSaJBXx57hAribLtFru1Fe1P4VusRoNWMHWci1Uds6,0.000556543,NOT YET,6/27/2025,PENDING
GRtGEJtXP1gh2vJkHNhBPxzRDFcF3TSXsvkdSDHRQ7cn,0.000556502,NOT YET,6/27/2025,PENDING
FZgH5rAymgmZN2jTv8raXNn5Zft61e1GNVasEzE5ZGH4,0.000555915,NOT YET,6/27/2025,PENDING
ErJKvuM6uYYCZTKf1TuYfbxuQUhBtymUrYwtD4nowoq8,0.000555111,NOT YET,6/27/2025,PENDING
pR4b8Uzgg4BtU6svHbNCghoomERA7h5hdDkq726PaeY,0.000554673,NOT YET,6/27/2025,PENDING
G89snFrTpwerQtFNeHwHjYNuBkgZxQ9Y645VtBjmbaM3,0.000554415,NOT YET,6/27/2025,PENDING
6oDFQd3PwL8WBPPPtQH3MREa3rbWEH56DfKGym1rQrUq,0.000553866,NOT YET,6/27/2025,PENDING
AdcJk7TEGfA5Vc4yagqT9d2ouZboJaYjXTwAcjpy2FC1,0.000553378,NOT YET,6/27/2025,PENDING
A8K8VMyZsxkebyuL3prL5JdRt1Px2CvKmdMt9LSAAc6r,0.000553203,NOT YET,6/27/2025,PENDING
DPiF83YJwN2p7YKxzosaSqZex5YCbshrvDbFCL4a6JQg,0.000552928,NOT YET,6/27/2025,PENDING
8CHh6EWh2hVCkqXQaym7gdVdgvxTNSEkgrqxzEQ5xHKE,0.000552825,NOT YET,6/27/2025,PENDING
7L2rwuuk9BqSiVWmQKszcpbJDLxJLn8WLU9S6WiKrg1b,0.000552457,NOT YET,6/27/2025,PENDING
G7h7YWYQnoVNazBETr78DbgpFsHdFaesKzr6yEShBWEv,0.000552221,NOT YET,6/27/2025,PENDING
GQr3xgJuqjNMGP8E8r9BLMjn6pCEJkvL413K8HMKcN6s,0.000551691,NOT YET,6/27/2025,PENDING
D7TmVYJMunu8xAeBHC8wud3vDtU43LyTTa4mAhH6cTY4,0.000551449,NOT YET,6/27/2025,PENDING
J1pth1C9mgc4n5h89nrAZhYgYo8ASEcAj6bJA2KSEGRJ,0.000550834,NOT YET,6/27/2025,PENDING
AWE9x4eBQ8e6tMAhuajYn5VLSxyXmNqNE3ZtDPqmG7AZ,0.000549994,NOT YET,6/27/2025,PENDING
8Tr8xoCUGgZNfkASDkiLZP3RKRFrF7fNefiWHEPX73PS,0.000549562,NOT YET,6/27/2025,PENDING
2hUi1TX1GQP7qCcqMhaZkYnRiH5FDBtEiTG5UG5HNqy4,0.000549392,NOT YET,6/27/2025,PENDING
95R4c7Npk7xhirxakC1oUVeRXHqnfCWAEAsTgBNkrNri,0.000549287,NOT YET,6/27/2025,PENDING
2CqTJRvidnQvxwqCwCEoLkdskTjSaxtAya7SyaZv16J2,0.000549142,NOT YET,6/27/2025,PENDING
GSFo4xLQENjBSGmhtdEFUZxXzDUCRkXrQVkMwjvButF7,0.000549103,NOT YET,6/27/2025,PENDING
4oYgrZLcZEzRdpcZCaLk7v58MA2sPYSLSV7Akk3TNw5j,0.000548776,NOT YET,6/27/2025,PENDING
EGUbFZkVC7E5T7npbogC3fY6xovQgeZWLYmdCTqwqv1e,0.000548735,NOT YET,6/27/2025,PENDING
99kEt2VNs5ocpi2bARRUHtCgFyRffRMMaNsvv6bTBRKx,0.000548576,NOT YET,6/27/2025,PENDING
BNWBHdayV27CVU2yGm7wuGHNSK8xX1ykdvWLDK3vWs51,0.000548159,NOT YET,6/27/2025,PENDING
5QNEFwEzhyjiJUPqGnPgkEKwraiRDSC2MPn5BfPTPDq8,0.000548138,NOT YET,6/27/2025,PENDING
AEFYATziyfowSFvETSZSDhgcKbEv6evsJBNXbt8qqqYU,0.000548032,NOT YET,6/27/2025,PENDING
51v3vCTC5GWPXzey19JJqxPkWmsmm6xSGiUjmTfUtcSz,0.000547693,NOT YET,6/27/2025,PENDING
GRUuN9NACLVg5eozbLDbzeDmfBTnkQRt4T1dAYTmn76h,0.000547159,NOT YET,6/27/2025,PENDING
6Pfvfxw8LCb4R972ivsK6QGhdJGTBgFMrAZe3LrRo9K5,0.000546885,NOT YET,6/27/2025,PENDING
B17HhWhZAV8yJUKknQF4hej8MKqYsGbVvYSy1Zb4J1C8,0.000546618,NOT YET,6/27/2025,PENDING
Dk7xs3SdTRLft4GtHWfrbr178BNNVEsXMZ8QUN7QbMHf,0.000546562,NOT YET,6/27/2025,PENDING
4iwzFie6bDnAgnyetUQiKct7i5u6hw4wFoYh28a5Px8Q,0.000546527,NOT YET,6/27/2025,PENDING
BTcMjqXEhmue8d1WyQXXkNPtSm57WZ3sTecZ2miVmqyV,0.000545855,NOT YET,6/27/2025,PENDING
3RZE8YQRnCDE3ja7B9qo6iemLxLyJtsLG2Gnk1moPP1V,0.00054561,NOT YET,6/27/2025,PENDING
B2TMFi58YePytiBtncTPDqqFzE5py6Vq16FBhgCSzXCX,0.000545388,NOT YET,6/27/2025,PENDING
FsTpDm6A8PHVr6CGhHVgxTXFGCXhk8pS5E137qzUy52j,0.000545277,NOT YET,6/27/2025,PENDING
3T1dJUv1XU5YFyhSaV2hdXnVHw6i6reBbPGndKbdecHJ,0.000545218,NOT YET,6/27/2025,PENDING
7PgP1J2aqWMnN7RFg6KN9yBH1VgRXAK4m5o4ARCJNtCy,0.000545216,NOT YET,6/27/2025,PENDING
Lzx6unhb2QySwsJvLyZozh2kKkuAkiJMEAtSw8ryr9A,0.000545162,NOT YET,6/27/2025,PENDING
9M1Gh3zvcjjGsyTUiPMnX2YRYVb8A8SWyQ2bwFNFkM2a,0.000544136,NOT YET,6/27/2025,PENDING
8R9p9RtARmxp3a9ncpQGGv7M58m27Cwjx22F6niqouTw,0.000543724,NOT YET,6/27/2025,PENDING
4MFDtKSRXwtzLYWGt25bAuJ8oQbchRVsZBHAetxDKvGd,0.000543615,NOT YET,6/27/2025,PENDING
JJebXLSdFb6cZui39F9QwD2oeSVoYS9Mjv9xYQuZ7Yv,0.000543489,NOT YET,6/27/2025,PENDING
GV8mGhJn3WxkVMnobQUBy5R8yzyDY5id1QKtrYzU6YMf,0.000543483,NOT YET,6/27/2025,PENDING
2HmUL7mxUhac8e5HM8TMNdv9Rj6CHvLBTQv2VFMod7o3,0.000543406,NOT YET,6/27/2025,PENDING
AaXqbXxuA1yLeecEHL66SjtLKtgWZEueaHWeZSoSQ2o3,0.000543015,NOT YET,6/27/2025,PENDING
4uCPoTUSBj1Kh5o2tRkb4ByD9ievyuMQZ43Bsr4wJExB,0.000542996,NOT YET,6/27/2025,PENDING
2v34VgeNaymyg8MEgE1yhv7Zg8oveHXTbtc9W6CGRizB,0.000542988,NOT YET,6/27/2025,PENDING
BkjKLeXTN8PQXprDm2qAmTBj5hrTtJGcneLAFSrX7ojr,0.000542669,NOT YET,6/27/2025,PENDING
EpJYFBWCc3DDdRN3XGFhkNeKF2EdUgADi1xK1PoHFdGL,0.000542544,NOT YET,6/27/2025,PENDING
FYLXVrkAK5WwBYd744sSze8krNHn18dn1bsiXD2xLUkg,0.000542057,NOT YET,6/27/2025,PENDING
6GDuYCm1ZnzK62jKY8hLgege74pXPC7RZk7expnG8spG,0.000541856,NOT YET,6/27/2025,PENDING
8L9GAC5rsYRBd7j72iXqP7tdMp4uK2dDrPwoou8qUugy,0.000541785,NOT YET,6/27/2025,PENDING
DQBvXic7gTroHgpJzpQgYexWRTBUFFpWGUF23vWzHgjq,0.000541781,NOT YET,6/27/2025,PENDING
Ff5frSAaL5XS4NopE7szTKoX86AWn3FTQgvJLGNgYvrb,0.000541513,NOT YET,6/27/2025,PENDING
FPhzKSUAQkAmZu3vK2qeJmFDA2FU2rpuGoR6G6B8PrXK,0.000541415,NOT YET,6/27/2025,PENDING
G9rT8hXZ1y9APN8EJ4NuYXGD4NrUFZusXE5W25NGxmGQ,0.000541314,NOT YET,6/27/2025,PENDING
61nF6CXx6KN18BQhNfYH4C6oA1i15A7PgyURaLswSgAQ,0.000540893,NOT YET,6/27/2025,PENDING
5han5DEFY9Fn13DG7xPBzjwwCXMbV1AWoVTod18VdHDa,0.000540862,NOT YET,6/27/2025,PENDING
BgjNbby4LUHhJ6u3izi4vcKrTnkfMNvmC5j8SiGuxif4,0.000540707,NOT YET,6/27/2025,PENDING
3afgum1U73z37UfaJDDvENvR4MpZjKAcuykZABzVBeKR,0.000540669,NOT YET,6/27/2025,PENDING
DFMdK5u3u9zNZ2tKCiRuRU1AnHZHbVTvokcZSxLK1Scw,0.000540404,NOT YET,6/27/2025,PENDING
Bdbpj7ugNgPz2BD9oGtUqPkXfRWjhf3vC6Ak73HKC3bq,0.000540296,NOT YET,6/27/2025,PENDING
AAqFsY7Q726o4JaA6DBz1m8sm4zc3WBKDFXofm8h1Jsv,0.00053963,NOT YET,6/27/2025,PENDING
GKbafBPUr2bk3nDUwdVPjBKgtF8y8SVpPbHudrWtXWi,0.000539178,NOT YET,6/27/2025,PENDING
B5cfze3DPFNQ69r4iFXkEywGSdTEVBnfF7txPoykTHBG,0.000539124,NOT YET,6/27/2025,PENDING
9j99jNUqhcBorS9ScnBNzv7cjVupFTFqEoC773BS3RXa,0.000538768,NOT YET,6/27/2025,PENDING
JACYNHgLGA1JMewTt9mffvG6DXnsb58hfcwAD31diz1e,0.00053842,NOT YET,6/27/2025,PENDING
B68UAENoJHiE9LYrB9gCs6cpEuBErvFme6vGRosttgue,0.000538132,NOT YET,6/27/2025,PENDING
g8ZZ1Lv8B1iGrBn4FEfDvBq4bTEkktqowT59YAyGpfK,0.000538027,NOT YET,6/27/2025,PENDING
HtNTf1nEEAp6TQHgUqBCxXAJckb6o5FsDfeazdSKGTSS,0.000537442,NOT YET,6/27/2025,PENDING
G4RjzmdCQrF4qJJ9KaExCP1idCyeTxDWXRMJe9fyZXyC,0.000536734,NOT YET,6/27/2025,PENDING
A6SXkQ3USrS6petrapBPYCKdH8qcDZxzE5y89enRvUL6,0.000536441,NOT YET,6/27/2025,PENDING
87e4irLhs1FBZrNo6rAxNFVZqjiK4L6fpJ72FgwMWmzn,0.000536226,NOT YET,6/27/2025,PENDING
7nGkSqc6tBZN73X6X9i5hPp7825iN8YDti9Q6TdrQ98w,0.00053584,NOT YET,6/27/2025,PENDING
BDwVLjQCpcsxNTE5Ur9EbZYRbDcnpGxS8L9rtL6weKC,0.000535821,NOT YET,6/27/2025,PENDING
3zfqFvCxuMixZMmNveozngMsjp9M8dvj4CXtVjit7q2b,0.000535747,NOT YET,6/27/2025,PENDING
ENZ2rSfea9MK8cAhNy6QCqnAh5MhR3rjXmr2APv8XLZF,0.000535587,NOT YET,6/27/2025,PENDING
